release_date,BAI00,BAI20,BAI30,BAI40,BAI50,BAI60,BAI80,BCI,BCTI,BDI,BDTI,BHSI,BLNG,BLPG,BPI,BSI,FBX,KAUI,KCCI,KCI,KJI,KLEI,KLWI,KMDI,KMEI,KNEI,KSAI,KSEI,KUEI,KUWI,KWAI,USRT,WCI,WCILASH,WCINYRD,WCIRDNY,WCIRDSH,WCISHGN,WCISHLA,WCISHNY,WCISHRD
2024-03-25,2055,1078,3408,938,1092,355,4396,3295,1194,2123,1159,792,,,2120,1386,,1866,2326,39,184,2941,2369,4115,2870,3526,2130,436,5131,3845,2156,474596,3009.7,701,658,2281,827,3882,3934,5376,3209
2024-03-26,2055,1078,3408,938,1092,355,4396,2964,1152,1989,1154,784,,,2044,1375,,1866,2326,39,184,2941,2369,4115,2870,3526,2130,436,5131,3845,2156,474596,3009.7,701,658,2281,827,3882,3934,5376,3209
2024-03-27,2055,1078,3408,938,1092,355,4396,2638,1100,1845,1141,779,,,1941,1353,,1866,2326,39,184,2941,2369,4115,2870,3526,2130,436,5131,3845,2156,470593,3009.7,701,658,2281,827,3882,3934,5376,3209
2024-03-28,2055,1078,3408,938,1092,355,4396,2637,1072,1821,1137,772,,,1879,1331,,1866,2326,39,184,2941,2369,4115,2870,3526,2130,436,5131,3845,2156,470593,2929,691,637,2261,814,3806,3825,5058,3159
2024-03-29,2055,1078,3408,938,1092,355,4396,2637,1072,1821,1137,772,,,1879,1331,,1866,2326,39,184,2941,2369,4115,2870,3526,2130,436,5131,3845,2156,470593,2929,691,637,2261,814,3806,3825,5058,3159
2024-04-01,2073,1005,3554,964,1065,369,4400,2637,1072,1821,1137,772,,,1879,1331,,1809,2216,39,184,2943,2332,3927,2864,3385,2108,443,4721,3594,2111,470593,2929,691,637,2261,814,3806,3825,5058,3159
2024-04-02,2073,1005,3554,964,1065,369,4400,2394,1054,1714,1129,763,,,1816,1303,,1809,2216,39,184,2943,2332,3927,2864,3385,2108,443,4721,3594,2111,470593,2929,691,637,2261,814,3806,3825,5058,3159
2024-04-03,2073,1005,3554,964,1065,369,4400,2437,1021,1711,1123,752,,,1772,1284,,1809,2216,39,184,2943,2332,3927,2864,3385,2108,443,4721,3594,2111,472651,2929,691,637,2261,814,3806,3825,5058,3159
2024-04-04,2073,1005,3554,964,1065,369,4400,2354,982,1669,1127,745,,,1733,1273,,1809,2216,39,184,2943,2332,3927,2864,3385,2108,443,4721,3594,2111,472651,2835.5,688,622,2244,794,3614,3704,4894,3078
2024-04-05,2073,1005,3554,964,1065,369,4400,2274,968,1628,1122,735,,,1695,1261,,1809,2216,39,184,2943,2332,3927,2864,3385,2108,443,4721,3594,2111,472651,2835.5,688,622,2244,794,3614,3704,4894,3078
2024-04-08,2094,1031,3579,978,1065,366,4447,2198,940,1594,1114,733,,,1667,1258,,1672,2149,38,186,3177,2615,3930,2847,3357,2130,463,4266,3321,2100,472651,2835.5,688,622,2244,794,3614,3704,4894,3078
2024-04-09,2094,1031,3579,978,1065,366,4447,2153,913,1570,1165,727,,,1633,1259,,1672,2149,38,186,3177,2615,3930,2847,3357,2130,463,4266,3321,2100,472651,2835.5,688,622,2244,794,3614,3704,4894,3078
2024-04-10,2094,1031,3579,978,1065,366,4447,2153,871,1570,1195,727,,,1633,1259,,1672,2149,38,186,3177,2615,3930,2847,3357,2130,463,4266,3321,2100,450142,2835.5,688,622,2244,794,3614,3704,4894,3078
2024-04-11,2094,1031,3579,978,1065,366,4447,2475,871,1690,1205,724,,,1677,1261,,1672,2149,38,186,3177,2615,3930,2847,3357,2130,463,4266,3321,2100,450142,2795.1,693,625,2224,767,3632,3634,4710,3050
2024-04-12,2094,1031,3579,978,1065,366,4447,2552,879,1729,1202,722,,,1713,1272,,1672,2149,38,186,3177,2615,3930,2847,3357,2130,463,4266,3321,2100,450142,2795.1,693,625,2224,767,3632,3634,4710,3050
2024-04-15,2078,990,3573,921,1074,348,4472,2529,912,1730,1194,721,,,1736,1280,,1594,2145,38,187,3477,2764,3932,2836,3378,2156,481,4111,3219,2185,450142,2795.1,693,625,2224,767,3632,3634,4710,3050
2024-04-16,2078,990,3573,921,1074,348,4472,2631,995,1779,1173,724,,,1754,1311,,1594,2145,38,187,3477,2764,3932,2836,3378,2156,481,4111,3219,2185,450142,2795.1,693,625,2224,767,3632,3634,4710,3050
2024-04-17,2078,990,3573,921,1074,348,4472,2760,1021,1844,1134,729,,,1805,1337,,1594,2145,38,187,3477,2764,3932,2836,3378,2156,481,4111,3219,2185,466463,2795.1,693,625,2224,767,3632,3634,4710,3050
2024-04-18,2078,990,3573,921,1074,348,4472,2845,1021,1901,1128,735,,,1876,1365,,1594,2145,38,187,3477,2764,3932,2836,3378,2156,481,4111,3219,2185,466463,2718.5,708,626,2291,767,3577,3487,4453,2989
2024-04-19,2078,990,3573,921,1074,348,4472,2839,1022,1919,1114,741,,,1916,1394,,1594,2145,38,187,3477,2764,3932,2836,3378,2156,481,4111,3219,2185,466463,2718.5,708,626,2291,767,3577,3487,4453,2989
2024-04-22,2081,953,3622,848,1047,334,4580,2702,979,1882,1108,744,,,1928,1410,,1575,2183,39,187,3916,3229,3950,2915,3336,2261,494,4042,3175,2313,466463,2718.5,708,626,2291,767,3577,3487,4453,2989
2024-04-23,2081,953,3622,848,1047,334,4580,2458,966,1804,1088,751,,,1914,1430,,1575,2183,39,187,3916,3229,3950,2915,3336,2261,494,4042,3175,2313,466463,2718.5,708,626,2291,767,3577,3487,4453,2989
2024-04-24,2081,953,3622,848,1047,334,4580,2345,962,1774,1096,751,,,1910,1456,,1575,2183,39,187,3916,3229,3950,2915,3336,2261,494,4042,3175,2313,474544,2718.5,708,626,2291,767,3577,3487,4453,2989
2024-04-25,2081,953,3622,848,1047,334,4580,2230,954,1743,1100,750,,,1896,1488,,1575,2183,39,187,3916,3229,3950,2915,3336,2261,494,4042,3175,2313,474544,2705.5,700,624,2214,749,3615,3395,4369,3056
2024-04-26,2081,953,3622,848,1047,334,4580,2172,939,1721,1112,751,,,1878,1495,,1575,2183,39,187,3916,3229,3950,2915,3336,2261,494,4042,3175,2313,474544,2705.5,700,624,2214,749,3615,3395,4369,3056
2024-04-29,2073,933,3625,901,903,362,4632,2080,933,1684,1120,750,,,1858,1492,,1592,2278,38,187,4368,3563,3988,2925,3452,2301,504,4225,3329,2339,474544,2705.5,700,624,2214,749,3615,3395,4369,3056
2024-04-30,2073,933,3625,901,903,362,4632,2100,926,1685,1123,746,,,1845,1485,,1592,2278,38,187,4368,3563,3988,2925,3452,2301,504,4225,3329,2339,474544,2705.5,700,624,2214,749,3615,3395,4369,3056
2024-05-01,2073,933,3625,901,903,362,4632,2100,926,1685,1117,746,,,1845,1485,,1592,2278,38,187,4368,3563,3988,2925,3452,2301,504,4225,3329,2339,476302,2705.5,700,624,2214,749,3615,3395,4369,3056
2024-05-02,2073,933,3625,901,903,362,4632,2372,926,1774,1113,732,,,1863,1466,,1592,2278,38,187,4368,3563,3988,2925,3452,2301,504,4225,3329,2339,476302,2725.5,700,625,2210,739,3717,3371,4382,3103
2024-05-03,2073,933,3625,901,903,362,4632,2673,931,1876,1122,729,,,1884,1458,,1592,2278,38,187,4368,3563,3988,2925,3452,2301,504,4225,3329,2339,476302,2725.5,700,625,2210,739,3717,3371,4382,3103
2024-05-06,2116,942,3647,960,1009,334,4708,2673,931,1876,1122,729,,,1884,1458,,1592,2278,38,187,4368,3563,3988,2925,3452,2301,504,4225,3329,2339,476302,2725.5,700,625,2210,739,3717,3371,4382,3103
2024-05-07,2116,942,3647,960,1009,334,4708,3239,955,2083,1129,722,,,1949,1461,,1703,2606,42,199,5039,4062,4208,3064,3850,2516,544,5068,4014,2640,476302,2725.5,700,625,2210,739,3717,3371,4382,3103
2024-05-08,2116,942,3647,960,1009,334,4708,3541,988,2203,1139,711,,,2005,1477,,1703,2606,42,199,5039,4062,4208,3064,3850,2516,544,5068,4014,2640,463106,2725.5,700,625,2210,739,3717,3371,4382,3103
2024-05-09,2116,942,3647,960,1009,334,4708,3405,1004,2166,1148,709,,,2020,1488,,1703,2606,42,199,5039,4062,4208,3064,3850,2516,544,5068,4014,2640,463106,3158.6,699,629,2160,695,4295,3988,5089,3709
2024-05-10,2116,942,3647,960,1009,334,4708,3292,996,2129,1155,703,,,2026,1485,,1703,2606,42,199,5039,4062,4208,3064,3850,2516,544,5068,4014,2640,463106,3158.6,699,629,2160,695,4295,3988,5089,3709
2024-05-13,2100,911,3617,940,1018,337,4710,3108,984,2066,1150,701,,,2017,1485,,1749,2717,42,201,5478,4285,4394,3098,4033,2744,559,5206,4132,2892,463106,3158.6,699,629,2160,695,4295,3988,5089,3709
2024-05-14,2100,911,3617,940,1018,337,4710,2931,1015,1993,1150,698,,,1978,1475,,1749,2717,42,201,5478,4285,4394,3098,4033,2744,559,5206,4132,2892,463106,3158.6,699,629,2160,695,4295,3988,5089,3709
2024-05-15,2100,911,3617,940,1018,337,4710,2931,1054,1993,1153,698,,,1978,1475,,1749,2717,42,201,5478,4285,4394,3098,4033,2744,559,5206,4132,2892,468748,3158.6,699,629,2160,695,4295,3988,5089,3709
2024-05-16,2100,911,3617,940,1018,337,4710,2558,1047,1817,1178,693,,,1845,1425,,1749,2717,42,201,5478,4285,4394,3098,4033,2744,559,5206,4132,2892,468748,3510.6,692,628,2209,679,4776,4476,5717,4172
2024-05-17,2100,911,3617,940,1018,337,4710,2675,1036,1844,1195,690,,,1825,1405,,1749,2717,42,201,5478,4285,4394,3098,4033,2744,559,5206,4132,2892,468748,3510.6,692,628,2209,679,4776,4476,5717,4172
2024-05-20,2111,956,3536,908,1010,318,4881,2708,1022,1847,1205,691,,,1811,1392,,1929,3158,43,204,6201,4862,5221,3264,4820,3577,573,5940,4902,4088,468748,3510.6,692,628,2209,679,4776,4476,5717,4172
2024-05-21,2111,956,3536,908,1010,318,4881,2655,1019,1829,1234,688,,,1822,1382,,1929,3158,43,204,6201,4862,5221,3264,4820,3577,573,5940,4902,4088,468748,3510.6,692,628,2209,679,4776,4476,5717,4172
2024-05-22,2111,956,3536,908,1010,318,4881,2584,1013,1804,1236,686,,,1831,1371,,1929,3158,43,204,6201,4862,5221,3264,4820,3577,573,5940,4902,4088,474886,3510.6,692,628,2209,679,4776,4476,5717,4172
2024-05-23,2111,956,3536,908,1010,318,4881,2584,1015,1796,1231,686,,,1832,1345,,1929,3158,43,204,6201,4862,5221,3264,4820,3577,573,5940,4902,4088,474886,4072.3,692,630,2241,673,5494,5277,6463,4999
2024-05-24,2111,956,3536,908,1010,318,4881,2613,1020,1797,1234,688,,,1824,1326,,1929,3158,43,204,6201,4862,5221,3264,4820,3577,573,5940,4902,4088,474886,4072.3,692,630,2241,673,5494,5277,6463,4999
2024-05-27,2130,904,3599,876,1061,346,4955,2613,1020,1797,1234,688,,,1824,1326,,2019,3367,45,213,6636,5174,5469,3319,5126,4268,575,6190,5070,6002,474886,4072.3,692,630,2241,673,5494,5277,6463,4999
2024-05-28,2130,904,3599,876,1061,346,4955,2608,1068,1784,1240,708,,,1801,1309,,2019,3367,45,213,6636,5174,5469,3319,5126,4268,575,6190,5070,6002,474886,4072.3,692,630,2241,673,5494,5277,6463,4999
2024-05-29,2130,904,3599,876,1061,346,4955,2674,1071,1790,1232,712,,,1762,1293,,2019,3367,45,213,6636,5174,5469,3319,5126,4268,575,6190,5070,6002,485232,4072.3,692,630,2241,673,5494,5277,6463,4999
2024-05-30,2130,904,3599,876,1061,346,4955,2750,1053,1801,1234,718,,,1718,1286,,2019,3367,45,213,6636,5174,5469,3319,5126,4268,575,6190,5070,6002,485232,4226.5,692,628,2222,677,5693,5390,6835,5270
2024-05-31,2130,904,3599,876,1061,346,4955,2820,1023,1815,1241,720,,,1693,1278,,2019,3367,45,213,6636,5174,5469,3319,5126,4268,575,6190,5070,6002,485232,4226.5,692,628,2222,677,5693,5390,6835,5270
2024-06-03,2135,964,3635,844,1075,339,4865,2816,988,1808,1237,722,,,1681,1272,,2215,3743,46,218,7415,5819,6027,3503,5740,5384,648,6765,5620,6842,485232,4226.5,692,628,2222,677,5693,5390,6835,5270
2024-06-04,2135,964,3635,844,1075,339,4865,2839,955,1813,1238,717,,,1679,1265,,2215,3743,46,218,7415,5819,6027,3503,5740,5384,648,6765,5620,6842,485232,4226.5,692,628,2222,677,5693,5390,6835,5270
2024-06-05,2135,964,3635,844,1075,339,4865,2945,930,1852,1251,714,,,1702,1258,,2215,3743,46,218,7415,5819,6027,3503,5740,5384,648,6765,5620,6842,450077,4226.5,692,628,2222,677,5693,5390,6835,5270
2024-06-06,2135,964,3635,844,1075,339,4865,2945,904,1852,1246,714,,,1702,1258,,2215,3743,46,218,7415,5819,6027,3503,5740,5384,648,6765,5620,6842,450077,4716.2,695,626,2136,642,6664,5975,7214,6032
2024-06-07,2135,964,3635,844,1075,339,4865,2998,858,1881,1267,714,,,1750,1254,,2215,3743,46,218,7415,5819,6027,3503,5740,5384,648,6765,5620,6842,450077,4716.2,695,626,2136,642,6664,5975,7214,6032
2024-06-10,2109,897,3717,851,945,323,4808,2985,846,1883,1266,714,,,1769,1257,,2436,4043,45,219,7824,6361,6544,3751,6174,6633,782,7109,5955,8110,450077,4716.2,695,626,2136,642,6664,5975,7214,6032
2024-06-11,2109,897,3717,851,945,323,4808,2784,831,1831,1265,711,,,1807,1271,,2436,4043,45,219,7824,6361,6544,3751,6174,6633,782,7109,5955,8110,450077,4716.2,695,626,2136,642,6664,5975,7214,6032
2024-06-12,2109,897,3717,851,945,323,4808,2726,826,1836,1267,708,,,1864,1297,,2436,4043,45,219,7824,6361,6544,3751,6174,6633,782,7109,5955,8110,489916,4716.2,695,626,2136,642,6664,5975,7214,6032
2024-06-13,2109,897,3717,851,945,323,4808,2985,831,1942,1253,708,,,1920,1313,,2436,4043,45,219,7824,6361,6544,3751,6174,6633,782,7109,5955,8110,489916,4800.6,693,640,2118,661,6862,6025,7299,6177
2024-06-14,2109,897,3717,851,945,323,4808,2957,828,1948,1240,711,,,1950,1335,,2436,4043,45,219,7824,6361,6544,3751,6174,6633,782,7109,5955,8110,489916,4800.6,693,640,2118,661,6862,6025,7299,6177
2024-06-17,2144,967,3791,865,971,314,4783,2938,827,1948,1231,716,,,1960,1346,,2573,4306,46,225,8260,6806,6881,4051,6549,7139,855,7552,6422,8438,489916,4800.6,693,640,2118,661,6862,6025,7299,6177
2024-06-18,2144,967,3791,865,971,314,4783,2966,819,1961,1226,725,,,1954,1362,,2573,4306,46,225,8260,6806,6881,4051,6549,7139,855,7552,6422,8438,489916,4800.6,693,640,2118,661,6862,6025,7299,6177
2024-06-19,2144,967,3791,865,971,314,4783,2927,807,1943,1224,734,,,1919,1374,,2573,4306,46,225,8260,6806,6881,4051,6549,7139,855,7552,6422,8438,493138,4800.6,693,640,2118,661,6862,6025,7299,6177
2024-06-20,2144,967,3791,865,971,314,4783,3079,799,1984,1218,744,,,1867,1389,,2573,4306,46,225,8260,6806,6881,4051,6549,7139,855,7552,6422,8438,493138,5116.9,694,633,2093,672,7029,6441,7552,6867
2024-06-21,2144,967,3791,865,971,314,4783,3142,795,1997,1205,753,,,1827,1398,,2573,4306,46,225,8260,6806,6881,4051,6549,7139,855,7552,6422,8438,493138,5116.9,694,633,2093,672,7029,6441,7552,6867
2024-06-24,2139,961,3730,860,1053,344,4757,3093,785,1973,1190,757,,,1792,1405,,2736,4572,46,236,8443,7231,7251,4293,7092,7590,902,8040,6908,8501,493138,5116.9,694,633,2093,672,7029,6441,7552,6867
2024-06-25,2139,961,3730,860,1053,344,4757,2990,796,1926,1181,760,,,1735,1412,,2736,4572,46,236,8443,7231,7251,4293,7092,7590,902,8040,6908,8501,493138,5116.9,694,633,2093,672,7029,6441,7552,6867
2024-06-26,2139,961,3730,860,1053,344,4757,3145,809,1964,1177,763,,,1683,1412,,2736,4572,46,236,8443,7231,7251,4293,7092,7590,902,8040,6908,8501,485557,5116.9,694,633,2093,672,7029,6441,7552,6867
2024-06-27,2139,961,3730,860,1053,344,4757,3371,830,2031,1161,763,,,1672,1399,,2736,4572,46,236,8443,7231,7251,4293,7092,7590,902,8040,6908,8501,485557,5318.4,693,640,2044,676,7102,6673,7827,7322
2024-06-28,2139,961,3730,860,1053,344,4757,3443,834,2050,1150,763,,,1667,1385,,2736,4572,46,236,8443,7231,7251,4293,7092,7590,902,8040,6908,8501,485557,5318.4,693,640,2044,676,7102,6673,7827,7322
2024-07-01,2109,931,3720,898,904,339,4736,3791,833,2158,1142,762,,,1662,1369,,2782,4778,48,239,8814,7534,7480,4370,7497,7793,1041,8539,7232,8394,485557,5318.4,693,640,2044,676,7102,6673,7827,7322
2024-07-02,2109,931,3720,898,904,339,4736,3888,826,2179,1127,755,,,1640,1351,,2782,4778,48,239,8814,7534,7480,4370,7497,7793,1041,8539,7232,8394,485557,5318.4,693,640,2044,676,7102,6673,7827,7322
2024-07-03,2109,931,3720,898,904,339,4736,3580,820,2064,1121,749,,,1607,1340,,2782,4778,48,239,8814,7534,7480,4370,7497,7793,1041,8539,7232,8394,491899,5318.4,693,640,2044,676,7102,6673,7827,7322
2024-07-04,2109,931,3720,898,904,339,4736,3486,819,2021,1108,745,,,1568,1337,,2782,4778,48,239,8814,7534,7480,4370,7497,7793,1041,8539,7232,8394,491899,5868.4,696,656,1977,643,7573,7472,9158,8056
2024-07-05,2109,931,3720,898,904,339,4736,3339,822,1966,1102,742,,,1546,1335,,2782,4778,48,239,8814,7534,7480,4370,7497,7793,1041,8539,7232,8394,491899,5868.4,696,656,1977,643,7573,7472,9158,8056
2024-07-08,2155,1009,3698,870,1008,334,4879,3276,825,1940,1078,739,,,1531,1334,,2802,5135,52,250,9332,7618,7834,4471,8221,7898,1369,9664,7851,7938,491899,5868.4,696,656,1977,643,7573,7472,9158,8056
2024-07-09,2155,1009,3698,870,1008,334,4879,3119,819,1894,1064,737,,,1536,1347,,2802,5135,52,250,9332,7618,7834,4471,8221,7898,1369,9664,7851,7938,491899,5868.4,696,656,1977,643,7573,7472,9158,8056
2024-07-10,2155,1009,3698,870,1008,334,4879,3215,833,1939,1059,735,,,1579,1353,,2802,5135,52,250,9332,7618,7834,4471,8221,7898,1369,9664,7851,7938,421817,5868.4,696,656,1977,643,7573,7472,9158,8056
2024-07-11,2155,1009,3698,870,1008,334,4879,3183,840,1947,1062,740,,,1638,1361,,2802,5135,52,250,9332,7618,7834,4471,8221,7898,1369,9664,7851,7938,421817,5900.7,699,682,1955,631,7614,7512,9387,8048
2024-07-12,2155,1009,3698,870,1008,334,4879,3296,849,1997,1064,741,,,1678,1364,,2802,5135,52,250,9332,7618,7834,4471,8221,7898,1369,9664,7851,7938,421817,5900.7,699,682,1955,631,7614,7512,9387,8048
2024-07-15,2131,973,3703,939,994,286,4737,3263,842,1993,1057,742,,,1702,1368,,2820,5133,52,249,9319,7310,7875,4539,8430,7939,1413,9731,7692,7866,421817,5900.7,699,682,1955,631,7614,7512,9387,8048
2024-07-16,2131,973,3703,939,994,286,4737,3099,821,1942,1054,743,,,1713,1366,,2820,5133,52,249,9319,7310,7875,4539,8430,7939,1413,9731,7692,7866,421817,5900.7,699,682,1955,631,7614,7512,9387,8048
2024-07-17,2131,973,3703,939,994,286,4737,2940,818,1890,1046,747,,,1713,1370,,2820,5133,52,249,9319,7310,7875,4539,8430,7939,1413,9731,7692,7866,483806,5900.7,699,682,1955,631,7614,7512,9387,8048
2024-07-18,2131,973,3703,939,994,286,4737,3007,820,1912,1044,749,,,1714,1370,,2820,5133,52,249,9319,7310,7875,4539,8430,7939,1413,9731,7692,7866,483806,5937.4,701,710,1943,630,7727,7288,9612,8267
2024-07-19,2131,973,3703,939,994,286,4737,2973,822,1902,1056,752,,,1714,1374,,2820,5133,52,249,9319,7310,7875,4539,8430,7939,1413,9731,7692,7866,483806,5937.4,701,710,1943,630,7727,7288,9612,8267
2024-07-22,2074,910,3657,874,998,279,4594,2957,822,1896,1054,756,,,1712,1374,,2850,5044,53,249,9179,6870,7742,4475,8525,7702,1429,9760,7397,7218,483806,5937.4,701,710,1943,630,7727,7288,9612,8267
2024-07-23,2074,910,3657,874,998,279,4594,2854,817,1869,1055,757,,,1728,1380,,2850,5044,53,249,9179,6870,7742,4475,8525,7702,1429,9760,7397,7218,483806,5937.4,701,710,1943,630,7727,7288,9612,8267
2024-07-24,2074,910,3657,874,998,279,4594,2803,816,1864,1044,758,,,1765,1385,,2850,5044,53,249,9179,6870,7742,4475,8525,7702,1429,9760,7397,7218,480083,5937.4,701,710,1943,630,7727,7288,9612,8267
2024-07-25,2074,910,3657,874,998,279,4594,2696,814,1834,1036,760,,,1785,1387,,2850,5044,53,249,9179,6870,7742,4475,8525,7702,1429,9760,7397,7218,480083,5805.9,706,736,1954,627,7645,6934,9213,8260
2024-07-26,2074,910,3657,874,998,279,4594,2614,814,1808,1023,759,,,1792,1386,,2850,5044,53,249,9179,6870,7742,4475,8525,7702,1429,9760,7397,7218,480083,5805.9,706,736,1954,627,7645,6934,9213,8260
2024-07-29,2089,916,3695,895,994,298,4598,2582,806,1797,1017,759,,,1792,1383,,2849,4890,53,250,8873,6419,7629,4404,8508,7556,1450,9574,6900,6862,480083,5805.9,706,736,1954,627,7645,6934,9213,8260
2024-07-30,2089,916,3695,895,994,298,4598,2499,796,1762,1003,760,,,1772,1377,,2849,4890,53,250,8873,6419,7629,4404,8508,7556,1450,9574,6900,6862,480083,5805.9,706,736,1954,627,7645,6934,9213,8260
2024-07-31,2089,916,3695,895,994,298,4598,2377,778,1708,972,762,,,1739,1363,,2849,4890,53,250,8873,6419,7629,4404,8508,7556,1450,9574,6900,6862,508496,5805.9,706,736,1954,627,7645,6934,9213,8260
2024-08-01,2089,916,3695,895,994,298,4598,2289,760,1668,960,761,,,1713,1352,,2849,4890,53,250,8873,6419,7629,4404,8508,7556,1450,9574,6900,6862,508496,5736.2,707,768,1945,626,7610,6740,9166,8200
2024-08-02,2089,916,3695,895,994,298,4598,2327,755,1675,952,759,,,1705,1342,,2849,4890,53,250,8873,6419,7629,4404,8508,7556,1450,9574,6900,6862,508496,5736.2,707,768,1945,626,7610,6740,9166,8200
2024-08-05,2064,882,3692,838,972,309,4565,2351,724,1677,940,758,,,1697,1330,,2953,4778,53,246,8560,5804,7486,4286,8479,7431,1488,9441,6640,6720,508496,5736.2,707,768,1945,626,7610,6740,9166,8200
2024-08-06,2064,882,3692,838,972,309,4565,2402,693,1685,935,759,,,1678,1320,,2953,4778,53,246,8560,5804,7486,4286,8479,7431,1488,9441,6640,6720,508496,5736.2,707,768,1945,626,7610,6740,9166,8200
2024-08-07,2064,882,3692,838,972,309,4565,2473,665,1698,930,756,,,1651,1309,,2953,4778,53,246,8560,5804,7486,4286,8479,7431,1488,9441,6640,6720,498807,5736.2,707,768,1945,626,7610,6740,9166,8200
2024-08-08,2064,882,3692,838,972,309,4565,2459,647,1683,927,756,,,1620,1302,,2953,4778,53,246,8560,5804,7486,4286,8479,7431,1488,9441,6640,6720,498807,5550.8,707,766,1967,630,7309,6501,8931,7929
2024-08-09,2064,882,3692,838,972,309,4565,2437,622,1670,922,755,,,1599,1301,,2953,4778,53,246,8560,5804,7486,4286,8479,7431,1488,9441,6640,6720,498807,5550.8,707,766,1967,630,7309,6501,8931,7929
2024-08-12,2110,953,3724,869,1035,250,4647,2413,605,1655,915,756,,,1584,1294,,2974,4673,53,250,8441,5460,7294,4237,8390,7491,1492,9283,6343,6581,498807,5550.8,707,766,1967,630,7309,6501,8931,7929
2024-08-13,2110,953,3724,869,1035,250,4647,2477,599,1670,904,756,,,1563,1292,,2974,4673,53,250,8441,5460,7294,4237,8390,7491,1492,9283,6343,6581,498807,5550.8,707,766,1967,630,7309,6501,8931,7929
2024-08-14,2110,953,3724,869,1035,250,4647,2650,615,1728,903,757,,,1560,1297,,2974,4673,53,250,8441,5460,7294,4237,8390,7491,1492,9283,6343,6581,496509,5550.8,707,766,1967,630,7309,6501,8931,7929
2024-08-15,2110,953,3724,869,1035,250,4647,2650,619,1728,928,757,,,1560,1297,,2974,4673,53,250,8441,5460,7294,4237,8390,7491,1492,9283,6343,6581,496509,5428,707,762,1961,630,7182,6303,8764,7756
2024-08-16,2110,953,3724,869,1035,250,4647,2537,625,1691,936,754,,,1552,1304,,2974,4673,53,250,8441,5460,7294,4237,8390,7491,1492,9283,6343,6581,496509,5428,707,762,1961,630,7182,6303,8764,7756
2024-08-19,2107,930,3747,862,1063,279,4591,2594,620,1708,940,754,,,1544,1305,,3240,4659,52,246,8181,5093,7032,4070,8106,7221,1460,9480,6636,6519,496509,5428,707,762,1961,630,7182,6303,8764,7756
2024-08-20,2107,930,3747,862,1063,279,4591,2691,615,1735,943,755,,,1521,1309,,3240,4659,52,246,8181,5093,7032,4070,8106,7221,1460,9480,6636,6519,496509,5428,707,762,1961,630,7182,6303,8764,7756
2024-08-21,2107,930,3747,862,1063,279,4591,2788,623,1759,939,754,,,1487,1310,,3240,4659,52,246,8181,5093,7032,4070,8106,7221,1460,9480,6636,6519,516819,5428,707,762,1961,630,7182,6303,8764,7756
2024-08-22,2107,930,3747,862,1063,279,4591,2847,640,1768,925,753,,,1444,1313,,3240,4659,52,246,8181,5093,7032,4070,8106,7221,1460,9480,6636,6519,516819,5319.2,710,759,1934,627,6788,6401,8811,7429
2024-08-23,2107,930,3747,862,1063,279,4591,2851,652,1762,920,753,,,1414,1318,,3240,4659,52,246,8181,5093,7032,4070,8106,7221,1460,9480,6636,6519,516819,5319.2,710,759,1934,627,6788,6401,8811,7429
2024-08-26,2177,992,3820,938,1011,330,4788,2851,652,1762,920,753,,,1414,1318,,3425,4530,52,250,7951,4923,6843,3938,7816,7129,1482,9158,6376,6523,516819,5319.2,710,759,1934,627,6788,6401,8811,7429
2024-08-27,2177,992,3820,938,1011,330,4788,2755,650,1721,911,748,,,1381,1317,,3425,4530,52,250,7951,4923,6843,3938,7816,7129,1482,9158,6376,6523,516819,5319.2,710,759,1934,627,6788,6401,8811,7429
2024-08-28,2177,992,3820,938,1011,330,4788,2883,626,1755,897,746,,,1350,1316,,3425,4530,52,250,7951,4923,6843,3938,7816,7129,1482,9158,6376,6523,516807,5319.2,710,759,1934,627,6788,6401,8811,7429
2024-08-29,2177,992,3820,938,1011,330,4788,3119,625,1827,884,745,,,1331,1312,,3425,4530,52,250,7951,4923,6843,3938,7816,7129,1482,9158,6376,6523,516807,5181.2,710,743,1908,622,6611,6248,8591,7204
2024-08-30,2177,992,3820,938,1011,330,4788,3099,614,1814,881,744,,,1316,1306,,3425,4530,52,250,7951,4923,6843,3938,7816,7129,1482,9158,6376,6523,516807,5181.2,710,743,1908,622,6611,6248,8591,7204
2024-09-02,2179,957,3801,925,1010,291,4920,3248,592,1919,872,741,,,1305,1289,,3621,4467,52,254,7821,5209,6534,3788,7479,6957,1438,9054,6369,6381,516807,5181.2,710,743,1908,622,6611,6248,8591,7204
2024-09-03,2179,957,3801,925,1010,291,4920,3349,580,1947,868,737,,,1300,1280,,3621,4467,52,254,7821,5209,6534,3788,7479,6957,1438,9054,6369,6381,516807,5181.2,710,743,1908,622,6611,6248,8591,7204
2024-09-04,2179,957,3801,925,1010,291,4920,3224,581,1902,864,732,,,1300,1271,,3621,4467,52,254,7821,5209,6534,3788,7479,6957,1438,9054,6369,6381,516632,5181.2,710,743,1908,622,6611,6248,8591,7204
2024-09-05,2179,957,3801,925,1010,291,4920,3285,581,1919,866,727,,,1294,1266,,3621,4467,52,254,7821,5209,6534,3788,7479,6957,1438,9054,6369,6381,516632,4775.2,714,732,2212,612,5842,6030,8451,6219
